,mem_usage,step
0,100,5407469568
1,200,5447368704
2,300,5512146944
3,400,5573541888
4,500,5632020480
5,600,5689528320
6,700,5748404224
7,800,5807976448
8,900,5866483712
9,1000,5925670912
10,1100,6001766400
11,1200,6060359680
12,1300,6119088128
13,1400,6169288704
14,1500,6219501568
15,1600,6268989440
16,1700,6319083520
17,1800,6394290176
18,1900,6443241472
19,2000,6515863552
20,2100,6618906624
21,2200,6687752192
22,2300,6753177600
23,2400,6806450176
24,2500,6857306112
25,2600,6903832576
26,2700,6979055616
27,2800,7045435392
28,2900,7120138240
29,3000,7183380480
30,3100,7248363520
31,3200,7311867904
32,3300,7375056896
33,3400,7433297920
34,3500,7489523712
35,3600,7579975680
36,3700,7652454400
37,3800,7718014976
38,3900,7772196864
39,4000,7865266176
40,4100,7921811456
41,4200,8001323008
42,4300,8084459520
43,4400,8155947008
44,4500,8233263104
45,4600,8301084672
46,4700,8355790848
47,4800,8409378816
48,4900,8465805312
49,5000,8523689984
