,mem_usage,step
0,100,5335891968
1,200,5375492096
2,300,5416370176
3,400,5455847424
4,500,5495570432
5,600,5535129600
6,700,5574717440
7,800,5614235648
8,900,5653938176
9,1000,5693583360
10,1100,5790294016
11,1200,5833027584
12,1300,5865897984
13,1400,5914992640
14,1500,5949997056
15,1600,5987844096
16,1700,6036529152
17,1800,6075535360
18,1900,6110941184
19,2000,6151151616
20,2100,6193311744
21,2200,6235549696
22,2300,6268461056
23,2400,6312812544
24,2500,6355238912
25,2600,6395248640
26,2700,6430965760
27,2800,6473404416
28,2900,6502948864
29,3000,6548422656
30,3100,6593200128
31,3200,6632124416
32,3300,6671179776
33,3400,6708072448
34,3500,6747242496
35,3600,6793375744
36,3700,6832758784
37,3800,6872748032
38,3900,6907633664
39,4000,6940303360
40,4100,6991740928
41,4200,7031783424
42,4300,7069483008
43,4400,7108640768
44,4500,7138988032
45,4600,7187316736
46,4700,7223201792
47,4800,7268241408
48,4900,7301541888
